sku,name,quantity,price
S0025418,Item 25418,294,18.46
S0025419,Item 25419,439,53.23
S0025420,Item 25420,427,59.87
S0025421,Item 25421,271,181.9
S0025422,Item 25422,294,198.49
S0025423,Item 25423,10,177.81
S0025424,Item 25424,294,132.11
S0025425,Item 25425,196,67.95
S0025426,Item 25426,389,172.79
S0025427,Item 25427,130,179.41
S0025428,Item 25428,120,176.39
S0025429,Item 25429,407,116.01
S0025430,Item 25430,329,149.76
S0025431,Item 25431,286,148.29
S0025432,Item 25432,409,100.63
S0025433,Item 25433,286,3.66
S0025434,Item 25434,490,95.32
S0025435,Item 25435,124,95.68
S0025436,Item 25436,341,127.72
S0025437,Item 25437,412,95.47
S0025438,Item 25438,411,50.93
S0025439,Item 25439,292,94.0
S0025440,Item 25440,105,90.55
S0025441,Item 25441,23,64.33
S0025442,Item 25442,140,171.29
S0025443,Item 25443,179,22.3
S0025444,Item 25444,51,171.0
S0025445,Item 25445,232,24.52
S0025446,Item 25446,64,169.34
S0025447,Item 25447,292,89.27
S0025448,Item 25448,226,87.04
S0025449,Item 25449,234,86.51
S0025450,Item 25450,355,190.08
S0025451,Item 25451,385,11.47
S0025452,Item 25452,312,16.32
S0025453,Item 25453,61,120.28
S0025454,Item 25454,457,72.96
S0025455,Item 25455,194,167.72
S0025456,Item 25456,64,68.5
S0025457,Item 25457,336,129.73
S0025458,Item 25458,107,22.64
S0025459,Item 25459,222,172.93
S0025460,Item 25460,254,169.09
S0025461,Item 25461,433,3.1
S0025462,Item 25462,406,71.01
S0025463,Item 25463,385,171.47
S0025464,Item 25464,163,115.03
S0025465,Item 25465,13,125.67
S0025466,Item 25466,433,130.52
S0025467,Item 25467,375,157.25
S0025468,Item 25468,407,178.21
S0025469,Item 25469,302,130.42
S0025470,Item 25470,422,196.06
S0025471,Item 25471,248,9.28
S0025472,Item 25472,155,171.14
S0025473,Item 25473,401,89.07
S0025474,Item 25474,494,96.26
S0025475,Item 25475,422,198.87
S0025476,Item 25476,139,6.81
S0025477,Item 25477,412,90.06
S0025478,Item 25478,433,93.61
S0025479,Item 25479,473,11.08
S0025480,Item 25480,496,73.04
S0025481,Item 25481,487,149.97
S0025482,Item 25482,356,17.11
S0025483,Item 25483,188,192.54
S0025484,Item 25484,131,123.54
S0025485,Item 25485,18,127.98
S0025486,Item 25486,401,124.18
S0025487,Item 25487,318,175.61
S0025488,Item 25488,164,91.66
S0025489,Item 25489,165,26.44
S0025490,Item 25490,199,198.67
S0025491,Item 25491,110,98.12
S0025492,Item 25492,486,181.29
S0025493,Item 25493,478,149.26
S0025494,Item 25494,137,71.39
S0025495,Item 25495,375,67.37
S0025496,Item 25496,342,130.9
S0025497,Item 25497,199,188.45
S0025498,Item 25498,481,150.57
S0025499,Item 25499,209,42.1
S0025500,Item 25500,423,67.65
S0025501,Item 25501,139,194.31
S0025502,Item 25502,1,141.72
S0025503,Item 25503,170,5.28
S0025504,Item 25504,289,179.7
S0025505,Item 25505,487,43.16
S0025506,Item 25506,5,137.17
S0025507,Item 25507,82,94.08
S0025508,Item 25508,375,94.03
S0025509,Item 25509,270,125.01
S0025510,Item 25510,356,154.93
S0025511,Item 25511,243,77.81
S0025512,Item 25512,167,134.45
S0025513,Item 25513,450,111.26
S0025514,Item 25514,30,189.35
S0025515,Item 25515,284,116.21
S0025516,Item 25516,139,168.3
S0025517,Item 25517,442,31.52
S0025518,Item 25518,451,129.02
S0025519,Item 25519,218,163.38
S0025520,Item 25520,11,46.95
S0025521,Item 25521,473,84.73
S0025522,Item 25522,312,108.06
S0025523,Item 25523,403,127.24
S0025524,Item 25524,398,92.94
S0025525,Item 25525,348,175.03
S0025526,Item 25526,135,108.19
S0025527,Item 25527,328,180.89
S0025528,Item 25528,307,192.48
S0025529,Item 25529,411,197.63
S0025530,Item 25530,100,138.39
S0025531,Item 25531,23,11.33
S0025532,Item 25532,246,120.63
S0025533,Item 25533,203,160.39
S0025534,Item 25534,221,70.98
S0025535,Item 25535,244,99.15
S0025536,Item 25536,399,93.41
S0025537,Item 25537,269,51.21
S0025538,Item 25538,142,98.19
S0025539,Item 25539,215,198.75
S0025540,Item 25540,288,199.0
S0025541,Item 25541,300,22.34
S0025542,Item 25542,98,188.97
S0025543,Item 25543,219,116.39
S0025544,Item 25544,11,170.91
S0025545,Item 25545,351,94.15
S0025546,Item 25546,88,68.62
S0025547,Item 25547,90,68.85
S0025548,Item 25548,50,77.64
S0025549,Item 25549,37,69.74
S0025550,Item 25550,313,95.29
S0025551,Item 25551,31,96.07
S0025552,Item 25552,260,28.38
S0025553,Item 25553,27,95.65
S0025554,Item 25554,23,4.23
S0025555,Item 25555,32,39.34
S0025556,Item 25556,386,169.99
S0025557,Item 25557,157,164.97
S0025558,Item 25558,296,3.68
S0025559,Item 25559,106,189.39
S0025560,Item 25560,245,59.93
S0025561,Item 25561,91,166.24
S0025562,Item 25562,221,114.84
S0025563,Item 25563,366,35.12
S0025564,Item 25564,399,55.74
S0025565,Item 25565,144,19.53
S0025566,Item 25566,1,18.06
S0025567,Item 25567,194,134.55
S0025568,Item 25568,327,70.49
S0025569,Item 25569,312,122.63
S0025570,Item 25570,60,128.97
S0025571,Item 25571,89,114.47
S0025572,Item 25572,153,84.11
S0025573,Item 25573,134,7.89
S0025574,Item 25574,34,198.18
S0025575,Item 25575,277,31.14
S0025576,Item 25576,236,198.7
S0025577,Item 25577,463,18.89
S0025578,Item 25578,222,182.97
S0025579,Item 25579,302,69.78
S0025580,Item 25580,500,16.42
S0025581,Item 25581,74,5.5
S0025582,Item 25582,96,165.28
S0025583,Item 25583,288,162.72
S0025584,Item 25584,383,196.27
S0025585,Item 25585,188,120.55
S0025586,Item 25586,197,196.77
S0025587,Item 25587,348,86.54
S0025588,Item 25588,296,50.76
S0025589,Item 25589,111,114.79
S0025590,Item 25590,474,58.02
S0025591,Item 25591,96,111.52
S0025592,Item 25592,106,144.2
S0025593,Item 25593,182,176.11
S0025594,Item 25594,346,149.17
S0025595,Item 25595,146,177.32
S0025596,Item 25596,271,100.18
S0025597,Item 25597,197,48.47
S0025598,Item 25598,368,95.87
S0025599,Item 25599,156,125.56
S0025600,Item 25600,322,155.6
S0025601,Item 25601,27,147.02
S0025602,Item 25602,4,163.26
S0025603,Item 25603,374,35.86
S0025604,Item 25604,229,94.98
S0025605,Item 25605,69,136.76
S0025606,Item 25606,40,199.09
S0025607,Item 25607,294,40.87
S0025608,Item 25608,38,80.21
S0025609,Item 25609,183,9.32
S0025610,Item 25610,430,66.0
S0025611,Item 25611,101,31.59
S0025612,Item 25612,227,123.48
S0025613,Item 25613,74,55.58
S0025614,Item 25614,431,130.93
S0025615,Item 25615,156,135.11
S0025616,Item 25616,359,102.21
S0025617,Item 25617,353,93.17
S0025618,Item 25618,202,190.83
S0025619,Item 25619,367,92.27
S0025620,Item 25620,362,97.48
S0025621,Item 25621,453,48.12
S0025622,Item 25622,261,175.94
S0025623,Item 25623,269,113.88
S0025624,Item 25624,137,172.12
S0025625,Item 25625,40,160.27
S0025626,Item 25626,437,105.31
S0025627,Item 25627,223,88.49
S0025628,Item 25628,259,97.52
S0025629,Item 25629,131,99.57
S0025630,Item 25630,275,76.71
S0025631,Item 25631,315,16.69
S0025632,Item 25632,150,3.6
S0025633,Item 25633,194,140.99
S0025634,Item 25634,438,156.86
S0025635,Item 25635,305,75.43
S0025636,Item 25636,317,191.44
S0025637,Item 25637,195,62.7
S0025638,Item 25638,427,149.87
S0025639,Item 25639,51,148.73
S0025640,Item 25640,248,44.08
S0025641,Item 25641,340,102.76
S0025642,Item 25642,72,3.65
S0025643,Item 25643,10,52.77
S0025644,Item 25644,360,179.16
S0025645,Item 25645,235,161.13
S0025646,Item 25646,290,13.81
S0025647,Item 25647,304,155.12
S0025648,Item 25648,143,49.87
S0025649,Item 25649,352,49.7
S0025650,Item 25650,28,197.68
S0025651,Item 25651,92,84.47
S0025652,Item 25652,224,105.82
S0025653,Item 25653,51,58.22
S0025654,Item 25654,202,44.4
S0025655,Item 25655,183,63.57
S0025656,Item 25656,40,116.49
S0025657,Item 25657,189,41.81
S0025658,Item 25658,32,132.34
S0025659,Item 25659,15,176.45
S0025660,Item 25660,368,64.66
S0025661,Item 25661,154,73.88
S0025662,Item 25662,226,168.67
S0025663,Item 25663,488,175.06
S0025664,Item 25664,416,43.78
S0025665,Item 25665,29,138.88
S0025666,Item 25666,370,139.47
S0025667,Item 25667,33,197.42
S0025668,Item 25668,354,92.23
S0025669,Item 25669,290,38.11
S0025670,Item 25670,463,190.22
S0025671,Item 25671,184,82.97
S0025672,Item 25672,14,160.38
S0025673,Item 25673,119,1.36
S0025674,Item 25674,483,20.73
S0025675,Item 25675,477,140.04
S0025676,Item 25676,435,195.07
S0025677,Item 25677,109,90.63
S0025678,Item 25678,120,166.76
S0025679,Item 25679,246,162.26
S0025680,Item 25680,337,8.86
S0025681,Item 25681,430,177.13
S0025682,Item 25682,2,19.54
S0025683,Item 25683,451,188.82
S0025684,Item 25684,289,34.36
S0025685,Item 25685,80,15.35
S0025686,Item 25686,409,195.9
S0025687,Item 25687,315,170.57
S0025688,Item 25688,470,173.02
S0025689,Item 25689,486,145.19
S0025690,Item 25690,458,52.22
S0025691,Item 25691,0,83.19
S0025692,Item 25692,106,104.84
S0025693,Item 25693,171,53.98
S0025694,Item 25694,354,118.71
S0025695,Item 25695,474,80.57
S0025696,Item 25696,87,183.11
S0025697,Item 25697,160,171.03
S0025698,Item 25698,499,190.02
S0025699,Item 25699,127,68.28
S0025700,Item 25700,369,8.29
S0025701,Item 25701,141,165.73
S0025702,Item 25702,42,12.83
S0025703,Item 25703,285,142.24
S0025704,Item 25704,15,198.78
S0025705,Item 25705,16,191.37
S0025706,Item 25706,173,10.52
S0025707,Item 25707,457,63.17
S0025708,Item 25708,124,184.54
S0025709,Item 25709,362,22.5
S0025710,Item 25710,483,65.6
S0025711,Item 25711,495,182.26
S0025712,Item 25712,492,184.2
S0025713,Item 25713,321,81.29
S0025714,Item 25714,425,192.82
S0025715,Item 25715,246,81.25
S0025716,Item 25716,399,38.11
S0025717,Item 25717,455,140.56
S0025718,Item 25718,140,159.34
S0025719,Item 25719,387,98.88
S0025720,Item 25720,248,121.39
S0025721,Item 25721,213,9.94
S0025722,Item 25722,167,51.33
S0025723,Item 25723,257,168.54
S0025724,Item 25724,170,75.2
S0025725,Item 25725,162,94.44
S0025726,Item 25726,4,167.48
S0025727,Item 25727,86,35.89
S0025728,Item 25728,205,172.98
S0025729,Item 25729,387,11.38
S0025730,Item 25730,302,175.35
S0025731,Item 25731,339,149.23
S0025732,Item 25732,256,83.01
S0025733,Item 25733,56,156.07
S0025734,Item 25734,389,98.41
S0025735,Item 25735,436,51.57
S0025736,Item 25736,54,147.75
S0025737,Item 25737,81,99.73
S0025738,Item 25738,255,21.87
S0025739,Item 25739,59,60.02
S0025740,Item 25740,285,165.47
S0025741,Item 25741,49,76.54
S0025742,Item 25742,188,192.9
S0025743,Item 25743,10,189.45
S0025744,Item 25744,290,99.84
S0025745,Item 25745,402,172.56
S0025746,Item 25746,181,182.1
S0025747,Item 25747,21,111.33
S0025748,Item 25748,205,98.38
S0025749,Item 25749,280,76.28
S0025750,Item 25750,490,65.22
S0025751,Item 25751,23,52.53
S0025752,Item 25752,375,57.94
S0025753,Item 25753,461,59.8
S0025754,Item 25754,142,149.32
S0025755,Item 25755,319,194.58
S0025756,Item 25756,133,153.15
S0025757,Item 25757,383,80.88
S0025758,Item 25758,404,125.83
S0025759,Item 25759,271,107.76
S0025760,Item 25760,358,69.31
S0025761,Item 25761,22,12.96
S0025762,Item 25762,419,24.77
S0025763,Item 25763,224,133.82
S0025764,Item 25764,336,83.01
S0025765,Item 25765,394,176.4
S0025766,Item 25766,210,101.97
S0025767,Item 25767,449,123.48
S0025768,Item 25768,227,8.6
S0025769,Item 25769,73,50.96
S0025770,Item 25770,210,145.12
S0025771,Item 25771,340,100.98
S0025772,Item 25772,150,29.97
S0025773,Item 25773,464,185.38
S0025774,Item 25774,227,195.17
S0025775,Item 25775,337,107.79
S0025776,Item 25776,224,130.68
S0025777,Item 25777,22,85.83
S0025778,Item 25778,39,180.33
S0025779,Item 25779,112,85.19
S0025780,Item 25780,295,94.48
S0025781,Item 25781,343,186.38
S0025782,Item 25782,305,149.65
S0025783,Item 25783,402,93.51
S0025784,Item 25784,210,147.44
S0025785,Item 25785,349,9.47
S0025786,Item 25786,128,24.3
S0025787,Item 25787,235,156.69
S0025788,Item 25788,165,7.55
S0025789,Item 25789,407,98.86
S0025790,Item 25790,7,16.07
S0025791,Item 25791,425,174.14
S0025792,Item 25792,178,151.55
S0025793,Item 25793,56,142.07
S0025794,Item 25794,274,176.12
S0025795,Item 25795,2,179.82
S0025796,Item 25796,467,94.65
S0025797,Item 25797,128,35.8
S0025798,Item 25798,145,194.78
S0025799,Item 25799,185,91.31
S0025800,Item 25800,52,105.89
S0025801,Item 25801,219,184.2
S0025802,Item 25802,246,159.83
S0025803,Item 25803,221,85.57
S0025804,Item 25804,67,137.61
S0025805,Item 25805,309,145.23
S0025806,Item 25806,408,165.52
S0025807,Item 25807,283,151.94
S0025808,Item 25808,153,117.24
S0025809,Item 25809,60,51.79
S0025810,Item 25810,5,190.14
S0025811,Item 25811,303,159.11
S0025812,Item 25812,56,72.48
S0025813,Item 25813,231,190.41
S0025814,Item 25814,381,72.71
S0025815,Item 25815,248,106.95
S0025816,Item 25816,100,84.56
S0025817,Item 25817,424,92.77
S0025818,Item 25818,498,56.08
S0025819,Item 25819,352,10.88
S0025820,Item 25820,268,135.57
S0025821,Item 25821,52,34.12
S0025822,Item 25822,394,8.99
S0025823,Item 25823,303,116.8
S0025824,Item 25824,137,161.63
S0025825,Item 25825,352,93.06
S0025826,Item 25826,449,154.65
S0025827,Item 25827,302,146.9
S0025828,Item 25828,273,197.79
S0025829,Item 25829,276,5.85
S0025830,Item 25830,90,134.23
S0025831,Item 25831,84,68.45
S0025832,Item 25832,207,159.52
S0025833,Item 25833,31,106.42
S0025834,Item 25834,212,19.21
S0025835,Item 25835,7,171.94
S0025836,Item 25836,276,7.66
S0025837,Item 25837,183,98.18
S0025838,Item 25838,336,7.7
S0025839,Item 25839,35,169.98
S0025840,Item 25840,447,129.79
S0025841,Item 25841,367,9.45
S0025842,Item 25842,334,79.64
S0025843,Item 25843,123,91.54
S0025844,Item 25844,115,180.31
S0025845,Item 25845,474,67.41
S0025846,Item 25846,180,177.0
S0025847,Item 25847,318,21.12
S0025848,Item 25848,63,78.29
S0025849,Item 25849,460,75.76
S0025850,Item 25850,39,87.12
S0025851,Item 25851,211,30.33
S0025852,Item 25852,293,81.17
S0025853,Item 25853,412,193.65
S0025854,Item 25854,277,171.93
S0025855,Item 25855,472,174.69
S0025856,Item 25856,98,77.15
S0025857,Item 25857,27,26.55
S0025858,Item 25858,184,48.69
S0025859,Item 25859,441,75.14
S0025860,Item 25860,249,37.6
S0025861,Item 25861,73,161.88
S0025862,Item 25862,316,29.63
S0025863,Item 25863,167,174.62
S0025864,Item 25864,184,9.2
S0025865,Item 25865,281,198.83
S0025866,Item 25866,467,3.92
S0025867,Item 25867,314,53.65
S0025868,Item 25868,313,87.84
S0025869,Item 25869,409,186.29
S0025870,Item 25870,419,40.86
S0025871,Item 25871,490,181.2
S0025872,Item 25872,441,111.77
S0025873,Item 25873,466,19.38
S0025874,Item 25874,430,107.16
S0025875,Item 25875,102,127.2
S0025876,Item 25876,147,178.41
S0025877,Item 25877,386,11.19
S0025878,Item 25878,26,127.94
S0025879,Item 25879,223,77.9
S0025880,Item 25880,276,58.57
S0025881,Item 25881,147,198.46
S0025882,Item 25882,495,192.46
S0025883,Item 25883,436,142.3
S0025884,Item 25884,414,158.01
S0025885,Item 25885,118,190.93
S0025886,Item 25886,387,1.16
S0025887,Item 25887,220,12.4
S0025888,Item 25888,359,162.39
S0025889,Item 25889,428,130.02
S0025890,Item 25890,212,0.26
S0025891,Item 25891,273,121.84
S0025892,Item 25892,436,190.35
S0025893,Item 25893,254,177.52
S0025894,Item 25894,196,55.18
S0025895,Item 25895,441,169.82
S0025896,Item 25896,125,94.06
S0025897,Item 25897,319,159.36
S0025898,Item 25898,145,56.53
S0025899,Item 25899,452,122.12
S0025900,Item 25900,26,127.09
S0025901,Item 25901,484,62.98
S0025902,Item 25902,283,164.29
S0025903,Item 25903,29,52.56
S0025904,Item 25904,7,25.3
S0025905,Item 25905,335,105.95
S0025906,Item 25906,12,31.96
S0025907,Item 25907,233,85.09
S0025908,Item 25908,188,22.72
S0025909,Item 25909,96,0.88
S0025910,Item 25910,483,153.59
S0025911,Item 25911,164,184.23
S0025912,Item 25912,407,9.99
S0025913,Item 25913,437,23.65
S0025914,Item 25914,319,109.08
S0025915,Item 25915,486,65.55
S0025916,Item 25916,251,65.68
S0025917,Item 25917,246,41.95
S0025918,Item 25918,277,101.59
S0025919,Item 25919,0,108.39
S0025920,Item 25920,92,96.94
S0025921,Item 25921,12,76.56
S0025922,Item 25922,261,32.92
S0025923,Item 25923,166,156.81
S0025924,Item 25924,227,32.76
S0025925,Item 25925,161,44.74
S0025926,Item 25926,6,74.09
S0025927,Item 25927,71,192.41
S0025928,Item 25928,184,14.59
S0025929,Item 25929,431,73.96
S0025930,Item 25930,28,23.41
S0025931,Item 25931,168,31.4
S0025932,Item 25932,239,16.12
S0025933,Item 25933,410,87.54
S0025934,Item 25934,261,94.8
S0025935,Item 25935,389,196.06
S0025936,Item 25936,176,2.69
S0025937,Item 25937,185,24.42
S0025938,Item 25938,443,124.47
S0025939,Item 25939,354,24.07
S0025940,Item 25940,271,127.02
S0025941,Item 25941,44,102.58
S0025942,Item 25942,183,149.73
S0025943,Item 25943,420,57.9
S0025944,Item 25944,65,4.41
S0025945,Item 25945,365,187.26
S0025946,Item 25946,1,98.52
S0025947,Item 25947,323,185.01
S0025948,Item 25948,500,54.97
S0025949,Item 25949,500,74.74
S0025950,Item 25950,169,85.56
S0025951,Item 25951,309,182.84
S0025952,Item 25952,108,43.25
S0025953,Item 25953,395,30.8
S0025954,Item 25954,208,140.03
S0025955,Item 25955,74,156.92
S0025956,Item 25956,195,112.35
S0025957,Item 25957,457,183.47
S0025958,Item 25958,135,89.61
S0025959,Item 25959,261,93.09
S0025960,Item 25960,313,40.61
S0025961,Item 25961,290,187.13
S0025962,Item 25962,345,73.93
S0025963,Item 25963,435,40.73
S0025964,Item 25964,24,75.09
S0025965,Item 25965,26,73.39
S0025966,Item 25966,101,82.29
S0025967,Item 25967,23,87.79
S0025968,Item 25968,76,60.33
S0025969,Item 25969,416,169.53
S0025970,Item 25970,104,95.44
S0025971,Item 25971,312,169.06
S0025972,Item 25972,315,17.31
S0025973,Item 25973,330,62.59
S0025974,Item 25974,416,13.9
S0025975,Item 25975,113,178.72
S0025976,Item 25976,199,115.72
S0025977,Item 25977,445,37.94
S0025978,Item 25978,152,41.51
S0025979,Item 25979,218,69.99
S0025980,Item 25980,354,38.99
S0025981,Item 25981,336,61.25
S0025982,Item 25982,378,193.75
S0025983,Item 25983,354,193.81
S0025984,Item 25984,499,158.44
S0025985,Item 25985,190,190.47
S0025986,Item 25986,282,152.13
S0025987,Item 25987,188,6.35
S0025988,Item 25988,278,116.73
S0025989,Item 25989,55,183.23
S0025990,Item 25990,195,140.25
S0025991,Item 25991,404,130.62
S0025992,Item 25992,55,106.82
S0025993,Item 25993,316,110.12
S0025994,Item 25994,245,175.48
S0025995,Item 25995,399,45.65
S0025996,Item 25996,499,134.76
S0025997,Item 25997,23,25.75
S0025998,Item 25998,4,56.24
S0025999,Item 25999,414,164.94
S0026000,Item 26000,123,162.59
S0026001,Item 26001,354,103.63
S0026002,Item 26002,323,151.78
S0026003,Item 26003,53,132.28
S0026004,Item 26004,197,0.81
S0026005,Item 26005,74,64.88
S0026006,Item 26006,312,145.26
S0026007,Item 26007,337,30.71
S0026008,Item 26008,8,51.7
S0026009,Item 26009,12,155.64
S0026010,Item 26010,125,154.96
S0026011,Item 26011,279,183.38
S0026012,Item 26012,475,75.91
S0026013,Item 26013,263,60.64
S0026014,Item 26014,20,162.36
S0026015,Item 26015,333,30.57
S0026016,Item 26016,21,147.64
S0026017,Item 26017,237,62.9
S0026018,Item 26018,375,101.25
S0026019,Item 26019,214,190.47
S0026020,Item 26020,103,82.67
S0026021,Item 26021,14,71.38
S0026022,Item 26022,497,199.11
S0026023,Item 26023,99,105.98
S0026024,Item 26024,431,110.95
S0026025,Item 26025,269,195.22
S0026026,Item 26026,75,40.25
S0026027,Item 26027,452,170.89
S0026028,Item 26028,288,92.08
S0026029,Item 26029,47,121.74
S0026030,Item 26030,297,108.4
S0026031,Item 26031,150,92.83
S0026032,Item 26032,25,126.18
S0026033,Item 26033,238,72.39
S0026034,Item 26034,268,138.48
S0026035,Item 26035,202,27.72
S0026036,Item 26036,1,112.69
S0026037,Item 26037,338,125.07
S0026038,Item 26038,407,131.23
S0026039,Item 26039,461,82.81
S0026040,Item 26040,96,80.75
S0026041,Item 26041,270,186.9
